Instance,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,Class Label
4936,0.213378906,0.27481842,0.051928871,0.905865957,0.409667969,0.068603516,0.117965698,0.030269496,1.132597039,0.223632813,0.236019135,0.113311256,1.20633155,0.609130859,0.23399353,0.121863273,-0.025406204,0.466552734,165.6425781,8.589469593,166.3815918,8.240444455,164.5581055,7.823838193,13.15577464,0.927296761,0.093628845,0.384421253,2
4937,0.21875,0.329051971,0.049249985,0.161129276,0.437988281,0.135253906,0.274627686,0.080066407,0.519303602,0.445068359,0.240306854,0.130464197,0.320369366,0.563476563,0.296970367,0.169454972,0.000686368,0.622558594,122.8383789,6.99506325,122.989502,7.424695987,124.4077148,7.655470563,47.88037368,0.758698894,0.046069987,0.195529003,2
4938,0.300537109,0.423965454,0.062081544,0.016032904,0.558837891,0.072753906,0.280536652,0.117915604,1.214339241,0.627685547,0.366840363,0.204176815,-0.168430812,0.739257813,0.325019836,0.197942161,1.071856918,0.936523438,143.0917969,14.16612415,146.2941895,13.72850328,147.229248,13.06337594,29.0338581,0.927658359,0.048146613,0.236217208,2
4939,0.359863281,0.467166901,0.067546893,0.514286268,0.610839844,0.111328125,0.271877289,0.179827758,1.800964133,0.836181641,0.413776398,0.257623707,0.0588694,0.989257813,0.400188446,0.235053921,0.673664581,0.993408203,170.1975098,16.69917966,168.5939941,16.21843247,165.498291,15.13655283,62.90500598,0.906499626,0.061815218,0.304147454,2
4940,0.149658203,0.215923309,0.033783574,-0.041413218,0.278320313,0.076171875,0.149211884,0.051118056,1.002746389,0.293212891,0.182849884,0.118221674,1.757838914,0.630371094,0.165054321,0.089334098,0.809706596,0.395019531,129.5266113,4.032070513,130.9619141,4.220198206,129.3354492,4.550580877,12.42855174,0.839113194,0.090172589,0.375596681,2
4941,0.158935547,0.322864532,0.05950563,-0.933181861,0.4140625,0.138671875,0.22436142,0.051386989,0.666555956,0.344238281,0.288860321,0.157741548,0.074422893,0.639648438,0.268135071,0.188096788,1.021454914,0.770263672,164.7990723,11.2775015,165.2275391,11.17741267,162.8444824,10.72815203,18.85023384,0.934313501,0.074406653,0.338982805,2
4942,0.234619141,0.358886719,0.065408162,0.228121206,0.501953125,0.180664063,0.302837372,0.097692567,1.446252007,0.590087891,0.307483673,0.160088408,0.253969372,0.6640625,0.315700531,0.229091563,1.01777888,0.910644531,145.9807129,8.790079473,147.8649902,8.936903657,147.1806641,8.949569928,26.37065283,0.885975277,0.057161051,0.27725253,2
4943,0.240234375,0.330028534,0.046063879,-0.068042594,0.451416016,0.086669922,0.153102875,0.059964907,1.023967564,0.312011719,0.261951447,0.13689643,-0.224923051,0.463378906,0.267650604,0.171107462,0.15602958,0.652099609,104.6020508,11.03250416,105.7141113,11.23617015,104.2307129,10.96170287,14.74235383,0.949691519,0.082339479,0.3722463,2
4944,0.192871094,0.321777344,0.065750418,-0.544455978,0.415283203,0.084472656,0.180908203,0.060327239,1.474456566,0.375976563,0.26726532,0.192609607,0.327333073,0.663574219,0.230823517,0.113246863,0.198850779,0.494384766,136.6625977,6.030798841,138.1872559,6.974377191,137.5305176,7.961335173,21.27626508,0.866490028,0.077356674,0.364290023,2
4945,0.299560547,0.341556549,0.024670758,0.305367811,0.406738281,0.081054688,0.174514771,0.076205844,0.732308214,0.338623047,0.257129669,0.121774056,-0.099179407,0.484375,0.30663681,0.248471994,0.691907071,0.890136719,164.9868164,12.19284026,165.6262207,12.10009467,162.5129395,11.7290092,17.96063732,0.945931625,0.086376493,0.364737502,2
4946,0.195800781,0.295825958,0.064678127,0.958603699,0.454833984,0.083007813,0.173961639,0.057493545,0.905039273,0.315917969,0.268428802,0.172923132,0.718643315,0.794433594,0.268680573,0.186146205,0.715262515,0.692871094,158.2424316,8.105569696,160.0537109,8.082614559,158.7861328,7.939785786,25.79514283,0.889642162,0.086340852,0.356764608,2
4947,0.336914063,0.453033447,0.074394977,0.539216501,0.642089844,0.1640625,0.326126099,0.09029142,0.575829158,0.541992188,0.371284485,0.253869423,0.64240139,1.064941406,0.369995117,0.207877244,0.466770472,0.818115234,136.3083496,12.11310985,138.5458984,12.05445582,139.0014648,11.61741595,42.10323562,0.894124708,0.042697387,0.209582853,2
4948,0.209228516,0.28849411,0.045122281,-0.023351323,0.374267578,0.076904297,0.147926331,0.051597937,1.220681088,0.328857422,0.21566391,0.134838246,0.773779393,0.649169922,0.226490021,0.128837073,0.256881093,0.486328125,121.157959,6.679258951,123.0148926,6.447922607,123.4040527,6.285024766,14.13316287,0.888912083,0.075234379,0.374690365,2
4949,0.09375,0.144790649,0.032676186,0.478743476,0.232177734,0.050537109,0.107143402,0.043348216,1.479315891,0.253173828,0.12480545,0.071756648,0.54450806,0.324462891,0.135890961,0.067797114,0.504536789,0.313964844,127.5166016,5.318261377,127.8171387,4.823598122,125.0439453,4.730688794,7.726983733,0.871909174,0.095379854,0.438922113,2
4950,0.162841797,0.24155426,0.044311349,0.461050895,0.3515625,0.089599609,0.162506104,0.060066029,0.997309205,0.311523438,0.204498291,0.14128469,1.674002503,0.719726563,0.179847717,0.090506362,0.7977305,0.466064453,130.1513672,4.441463688,131.4992676,4.58587755,129.6269531,4.727691869,13.89449287,0.847560205,0.088455344,0.371096193,2
4951,0.191162109,0.28313446,0.045426734,0.544585396,0.40625,0.128173828,0.228878021,0.071891072,1.228997202,0.470947266,0.25686264,0.150942632,0.734129158,0.661132813,0.235149384,0.106089755,0.130183227,0.560302734,168.1425781,5.543038602,169.8059082,5.515308441,169.1708984,5.409147776,23.05241501,0.835035462,0.066721686,0.29552484,2
4952,0.232910156,0.329696655,0.05767596,0.216434195,0.456054688,0.123291016,0.223068237,0.068516902,1.002635812,0.419677734,0.226165771,0.120283295,0.788605889,0.6328125,0.280673981,0.201250822,1.522098154,0.993408203,112.5065918,8.820887825,114.9709473,8.224978966,117.0246582,7.9249487,20.79992796,0.898315516,0.059697621,0.279801967,2
4953,0.208740234,0.299835205,0.047444942,-0.491957976,0.376708984,0.052978516,0.154663086,0.071629274,1.086638329,0.325439453,0.243339539,0.136456807,0.801343271,0.607421875,0.249790192,0.15213963,0.902318997,0.694091797,162.1689453,10.59258716,162.8479004,10.29949751,161.6018066,9.858366463,14.06248721,0.944458241,0.088157577,0.375541063,2
4954,0.094238281,0.153079987,0.029821389,0.209420334,0.234375,0.051757813,0.104999542,0.045661932,2.241406649,0.272949219,0.130329132,0.076487493,0.539024183,0.336181641,0.138442993,0.060707385,0.254129081,0.290527344,127.5632324,5.276755271,127.8547363,4.783970022,125.036377,4.745258217,7.713924517,0.873100969,0.096066761,0.440057512,2
4955,0.123046875,0.257030487,0.092734662,1.154658098,0.518066406,0.064941406,0.141841888,0.070544106,1.984259503,0.39453125,0.18536377,0.128057794,1.193262505,0.538085938,0.210460663,0.115805161,0.520402121,0.474365234,147.9880371,5.52825691,148.791748,5.705144357,146.5004883,5.566097832,20.3646168,0.842909087,0.099062337,0.375225772,2
4956,0.301757813,0.420455933,0.062262335,-0.040406281,0.531494141,0.085693359,0.177799225,0.06692421,0.814642536,0.367919922,0.296016693,0.183063797,0.137270274,0.661376953,0.287952423,0.141735224,-0.262194336,0.588134766,74.59277344,13.17609795,72.64648438,12.55351931,68.49365234,11.99106352,23.53899951,0.933843219,0.078396076,0.347486821,2
4957,0.177734375,0.331775665,0.083822976,0.16241412,0.478027344,0.173339844,0.283641815,0.075564508,0.928186981,0.458740234,0.283794403,0.178918514,0.28539284,0.689453125,0.274986267,0.164113299,0.413077302,0.712402344,145.7158203,9.456174803,148.486084,9.288969943,149.1359863,8.908788778,29.30098399,0.861995043,0.053597921,0.243095791,2
4958,0.116455078,0.172542572,0.026063307,-0.141423698,0.221191406,0.044433594,0.086826324,0.044288343,2.446805878,0.252197266,0.141956329,0.079579264,-0.011795928,0.294189453,0.145816803,0.075187896,0.404961156,0.337158203,129.8430176,5.234726208,130.2272949,4.997933861,130.8071289,5.12780106,6.908048115,0.90671163,0.148040512,0.521167822,2
4959,0.233398438,0.324951172,0.043683309,0.141730568,0.431152344,0.152099609,0.264389038,0.056631003,-0.051022047,0.374755859,0.282306671,0.132346388,0.062841625,0.553466797,0.258369446,0.130130592,0.103588896,0.554199219,145.5341797,10.5481737,148.4279785,9.735976916,149.1567383,8.954029923,24.96994579,0.889503359,0.0506675,0.246371549,2
4960,0.272460938,0.375675201,0.075483189,0.997706029,0.566894531,0.122314453,0.201721191,0.054877055,0.630533527,0.338378906,0.288108826,0.147829308,0.191567651,0.630859375,0.29706192,0.176176389,0.560607933,0.721435547,168.9819336,8.093518685,170.9943848,7.445880108,170.8737793,7.132701154,30.4140005,0.861638856,0.059155759,0.282768411,2
4961,0.122802734,0.192516327,0.030316566,-0.057788825,0.258056641,0.110595703,0.148906708,0.029301462,1.888416164,0.263916016,0.178981781,0.102866559,0.432767425,0.427246094,0.158138275,0.091104915,0.16811757,0.337402344,129.5686035,5.788482014,129.2541504,5.531215339,126.2932129,5.191048563,10.37507381,0.883669967,0.082767148,0.373533107,2
4962,0.240722656,0.343040466,0.057413999,0.748678352,0.502685547,0.140625,0.219406128,0.089276971,2.398643907,0.557373047,0.304450989,0.170566498,0.271208331,0.695800781,0.2697258,0.141750679,-0.023384911,0.554931641,171.4658203,7.53629264,172.7543945,7.370809868,172.9121094,7.058010869,26.59216545,0.871301716,0.06442684,0.288230738,2
4963,0.215820313,0.345428467,0.064311254,-0.069246714,0.451660156,0.072998047,0.169635773,0.072054122,0.956596727,0.341308594,0.266319275,0.163552065,0.272871362,0.684814453,0.291282654,0.196331711,0.488343238,0.697998047,157.4345703,10.27232307,156.8139648,10.15180481,153.9169922,9.714299842,22.7302355,0.919584356,0.07178484,0.313810649,2
4964,0.164794922,0.255363464,0.059184985,0.459658492,0.415527344,0.086425781,0.152412415,0.037790731,0.377599857,0.257080078,0.194641113,0.089898994,0.626341048,0.450927734,0.211238861,0.127999569,0.263003031,0.487304688,164.8664551,5.505411731,165.8496094,5.390633138,163.574707,5.039084052,16.04014117,0.869131617,0.086606829,0.360936871,2
4965,0.259277344,0.322120667,0.034502433,0.348414185,0.418945313,0.181152344,0.270339966,0.044667266,-0.037321476,0.359863281,0.256401062,0.115242945,0.070999356,0.492919922,0.264556885,0.12802786,0.629724444,0.656494141,144.9399414,10.28646365,147.7785645,9.477591761,148.4760742,8.701394791,26.52822657,0.879806785,0.051110148,0.248235618,2
4966,0.228759766,0.279701233,0.036645861,0.530307996,0.358398438,0.049316406,0.119289398,0.041096191,0.919726489,0.228515625,0.2290802,0.12093321,0.453804557,0.544677734,0.239074707,0.11651541,-0.287964405,0.450195313,174.0131836,7.777818145,174.3137207,7.636355992,172.4768066,7.340122053,13.51506992,0.916848593,0.086104461,0.374674291,2
4967,0.102539063,0.144489288,0.027976699,0.335821268,0.191162109,0.049316406,0.099594116,0.030069801,0.937722316,0.175537109,0.129737854,0.060833372,-0.044333332,0.235595703,0.139808655,0.062637122,0.236306257,0.300292969,128.3647461,5.188842761,128.4755859,4.761641742,125.5908203,4.654315214,6.903136023,0.879424015,0.100247716,0.44190288,2
4968,0.172851563,0.275283813,0.051952049,0.352591591,0.392822266,0.121337891,0.242271423,0.05869712,0.122036331,0.374023438,0.254871368,0.179304453,0.974599424,0.740966797,0.232177734,0.126299297,0.217144583,0.520996094,152.4763184,7.187393051,156.1716309,6.919147027,156.6901855,6.642699041,20.36935862,0.850008603,0.059658589,0.280401817,2
4969,0.203613281,0.348243713,0.06304398,-0.408285083,0.453613281,0.087158203,0.240859985,0.170405188,1.584407798,0.723876953,0.282524109,0.199729636,0.313383978,0.733642578,0.297981262,0.19323129,0.267552844,0.697753906,149.2485352,12.5568336,152.684082,12.13529687,153.2353516,11.43260142,23.82879031,0.926424382,0.063406363,0.281388498,2
4970,0.199707031,0.254962921,0.028589061,-0.245701598,0.301513672,0.083984375,0.181056976,0.095292012,1.098765132,0.418701172,0.250850677,0.223100879,1.129284399,0.813720703,0.161701202,0.073725278,-0.126225513,0.305175781,106.6503906,9.147411468,107.3554688,9.076503694,106.1655273,8.609896372,13.28428623,0.929444338,0.092959127,0.403499647,2
4971,0.228759766,0.398353577,0.065348364,-0.928581942,0.489990234,0.150390625,0.274608612,0.085070377,1.021724329,0.505126953,0.298530579,0.166401955,0.470423331,0.651123047,0.321884155,0.185598205,0.066424718,0.679443359,140.1796875,11.95443978,143.3232422,11.24433481,143.4831543,10.28698118,30.91360879,0.900829252,0.04961466,0.237215334,2
4972,0.185302734,0.26227951,0.027717612,-0.711006754,0.311523438,0.053710938,0.132415771,0.099720944,1.442398306,0.374267578,0.229640961,0.156318677,1.196800823,0.780761719,0.215908051,0.123784672,0.478137284,0.473876953,177.5419922,7.943046434,177.7072754,7.948381186,177.1638184,7.688311026,20.22307158,0.893594306,0.11640672,0.406307738,2
4973,0.241699219,0.371601105,0.070489638,-0.280853269,0.496337891,0.169677734,0.310287476,0.089962289,0.779680147,0.520263672,0.32509613,0.215622361,0.642368888,0.870117188,0.300064087,0.158516114,0.366124762,0.66015625,109.7612305,12.47922574,111.279541,11.78697769,112.3505859,11.54325424,25.3648904,0.92601936,0.055806048,0.265203681,2
4974,0.237792969,0.303691864,0.049974233,0.388828872,0.410400391,0.082275391,0.178516388,0.060390242,1.122932469,0.371826172,0.249443054,0.136344154,-0.200594846,0.551513672,0.255687714,0.133589461,0.283838927,0.52734375,156.71875,8.757502364,156.3706055,8.631810899,154.3359375,8.080312053,18.83446122,0.907281208,0.080034229,0.333265297,2
4975,0.121582031,0.26153183,0.09337887,1.137907474,0.523193359,0.0625,0.145061493,0.093735203,2.284390997,0.494384766,0.199745178,0.136293282,0.913917244,0.544433594,0.207210541,0.119372043,0.389053904,0.469482422,147.9135742,5.789466401,148.605957,5.980151387,146.3833008,5.815276088,19.46933855,0.850829266,0.098373353,0.370732687,2
4976,0.145751953,0.253559113,0.063929203,0.089095752,0.378173828,0.093261719,0.168003082,0.062304726,1.048446082,0.326904297,0.211372375,0.111472291,0.063098633,0.421630859,0.210617065,0.126610498,0.298315507,0.486572266,165.2746582,5.824584412,166.3720703,5.737523932,164.5148926,5.447393378,16.09964727,0.86755775,0.084976527,0.359336399,2
4977,0.120605469,0.189510345,0.034389905,-0.122916033,0.250488281,0.10546875,0.196815491,0.037786387,-0.265618442,0.259521484,0.171207428,0.108498752,0.164061176,0.407714844,0.189479828,0.0937365,0.786913143,0.476806641,116.6245117,5.716155897,118.880127,5.712345764,118.838623,5.65224154,14.25988324,0.871583023,0.06688405,0.328892748,2
4978,0.180419922,0.348503113,0.067683654,-0.977255727,0.431396484,0.116210938,0.214332581,0.069158269,0.446632272,0.353759766,0.301383972,0.192980057,1.011267447,0.931152344,0.271644592,0.147313526,0.956786637,0.735595703,160.4279785,9.361484446,161.0510254,9.11635849,160.8544922,8.591040444,16.77058729,0.925121153,0.066315968,0.333061258,2
4979,0.314697266,0.423934937,0.078792213,0.493874916,0.588134766,0.102294922,0.280899048,0.121056996,0.377968588,0.526367188,0.337772369,0.268811169,1.322455443,1.151855469,0.312831879,0.184317089,0.281019855,0.696044922,148.2404785,12.20973661,150.5852051,13.61926721,151.0524902,14.60526943,33.55570318,0.929457976,0.051228613,0.273371239,2
4980,0.0625,0.289936066,0.18719048,0.666590095,0.612060547,0.384277344,0.419174194,0.023758278,0.649387255,0.483886719,0.485649109,0.406187996,0.199427301,1.228515625,0.247039795,0.110707044,-0.123798011,0.494873047,113.0961914,9.720057446,135.8088379,26.99998788,145.1606445,44.21580792,26.65123457,0.982969993,0.074069777,0.499941493,2
4981,0.19921875,0.310710907,0.048167839,-0.87182959,0.392089844,0.064208984,0.155525208,0.078793396,1.357135186,0.357421875,0.235877991,0.140548183,0.768756386,0.60546875,0.263256073,0.161773867,0.593606002,0.679931641,161.7324219,10.88003581,162.3623047,10.58400109,161.1140137,10.23118695,15.57675107,0.94198338,0.088702859,0.367920367,2
4982,0.212402344,0.311988831,0.054146504,0.01836444,0.406005859,0.078369141,0.190006256,0.089550049,1.381028546,0.440185547,0.229248047,0.149093296,0.46830348,0.527587891,0.255760193,0.15128122,0.23986935,0.559570313,151.7380371,9.423052811,154.3515625,9.018884133,154.3395996,8.639065424,19.99999016,0.900247219,0.070361949,0.299823532,2
4983,0.34765625,0.450637817,0.06549958,0.30863757,0.583251953,0.145751953,0.257133484,0.091308415,1.510760362,0.562744141,0.383861542,0.176934753,0.087672444,0.814697266,0.354866028,0.171388023,0.079612932,0.724365234,142.262207,12.11257407,143.3569336,11.9732792,143.1240234,11.51587937,44.28931347,0.89345338,0.055424354,0.276511498,2
4984,0.186279297,0.248046875,0.062749603,1.568186628,0.449707031,0.067138672,0.141914368,0.073561563,1.556969474,0.340332031,0.205207825,0.135554767,0.954559946,0.625,0.199588776,0.121310855,0.597274683,0.483398438,147.3776855,5.143277252,148.3417969,5.22794578,146.9602051,5.109841183,18.08685673,0.85227575,0.103633733,0.384629443,2
4985,0.19140625,0.24445343,0.033680388,0.488279027,0.311035156,0.052001953,0.153404236,0.0689121,1.37048501,0.358154297,0.213539124,0.155468124,0.76932578,0.578369141,0.191436768,0.100356614,0.370631864,0.416259766,168.7543945,5.825399851,167.986084,5.764803608,166.4384766,5.43068215,13.9113983,0.87838235,0.088084997,0.351725737,2
4986,0.220458984,0.288509369,0.037709188,-0.257037807,0.353759766,0.058349609,0.153289795,0.12628832,1.642293817,0.494384766,0.241142273,0.169837785,0.718155061,0.657714844,0.225242615,0.152476374,0.569580861,0.624023438,157.1118164,9.644926462,159.720459,9.143294556,160.0856934,8.573711319,16.93293533,0.917448613,0.10375181,0.392237671,2
4987,0.317138672,0.404067993,0.063184917,1.185873729,0.586914063,0.103515625,0.191501617,0.076851219,1.411105298,0.442871094,0.298065186,0.178636267,-0.065178247,0.579589844,0.302658081,0.185043173,0.350778809,0.7578125,76.31201172,12.52426599,74.82421875,12.21556702,70.82641602,11.80660383,23.44580459,0.927818254,0.065972344,0.340104475,2
4988,0.210449219,0.274421692,0.042744898,0.980148361,0.386230469,0.095214844,0.19726181,0.053959281,0.408649506,0.329101563,0.207809448,0.130627019,1.00292872,0.603271484,0.217716217,0.135091738,0.533932837,0.605712891,154.909668,7.005483642,157.7670898,6.8095572,157.9956055,6.626767175,17.15806681,0.860252511,0.063708044,0.288079541,2
4989,0.258300781,0.345321655,0.048223604,0.823890744,0.466064453,0.035644531,0.154098511,0.101164799,1.113040926,0.376953125,0.239532471,0.150378211,0.996109689,0.604736328,0.327846527,0.192136379,0.167917602,0.754150391,159.822998,11.73786642,160.3078613,11.49601649,158.7683105,11.31820823,17.39145959,0.943865555,0.075262852,0.350258491,2
4990,0.250976563,0.353656769,0.044772476,-0.300438956,0.449707031,0.092285156,0.192340851,0.07374692,1.271295467,0.384765625,0.300285339,0.192398739,0.323588031,0.717285156,0.280338287,0.188634516,0.732460147,0.763916016,164.5007324,12.15309645,165.1428223,12.05761568,163.1088867,11.56221955,20.55984761,0.93815097,0.074583743,0.327128457,2
4991,0.284667969,0.361850739,0.070879016,1.924869965,0.601074219,0.095214844,0.210220337,0.082617074,1.24774638,0.48046875,0.277755737,0.183792371,0.896125053,0.833007813,0.276397705,0.162120052,0.151695885,0.547119141,183.9477539,8.782845987,184.5437012,8.865258979,183.0175781,8.633271826,25.27186969,0.887014441,0.063097011,0.289728536,2
4992,0.244873047,0.32421875,0.049480731,0.538070196,0.438964844,0.1875,0.26688385,0.085507054,1.823441317,0.546875,0.271003723,0.132212968,0.308782067,0.576171875,0.292362213,0.167891579,0.400090689,0.765136719,156.1447754,9.494719289,156.8181152,9.11934617,155.427002,9.155079031,22.87440949,0.91767379,0.060208515,0.346356514,2
4993,0.266601563,0.401371002,0.066836875,0.074519604,0.521972656,0.131347656,0.226322174,0.065996822,1.143833014,0.424072266,0.314060211,0.191623077,0.475732933,0.747070313,0.302452087,0.159499988,0.199359984,0.656005859,168.5419922,9.305612718,170.2617188,8.807005123,170.6530762,8.529246864,30.87319598,0.882946269,0.05642671,0.282166778,2
4994,0.075927734,0.124130249,0.038878194,0.961202244,0.212402344,0.037841797,0.077590942,0.030760564,1.867511363,0.186523438,0.115760803,0.055838282,0.046605478,0.231201172,0.115150452,0.073775943,1.082994344,0.339355469,178.8666992,2.457709578,179.4567871,2.431500596,178.1791992,2.211722353,7.270953405,0.819032282,0.160472072,0.51925844,2
4995,0.219726563,0.358325958,0.058149989,-0.723040147,0.439697266,0.079101563,0.219566345,0.14036233,1.697765166,0.619140625,0.300647736,0.210343509,0.334095354,0.720947266,0.311191559,0.165520493,0.166290456,0.691650391,149.550293,13.32406371,153.0480957,12.83684354,153.6308594,12.12753537,24.1608688,0.93172826,0.063470254,0.283270625,2
4996,0.190917969,0.250453949,0.031281928,0.632044279,0.341796875,0.0859375,0.188610077,0.078783679,0.508142146,0.340087891,0.238212585,0.214189828,1.184805392,0.820800781,0.182460785,0.102603187,1.261500087,0.533691406,108.6772461,8.704924625,109.3442383,8.613310467,108.0651855,8.306617918,13.01897814,0.92322196,0.093569518,0.402545815,2
4997,0.303710938,0.416057587,0.061920182,0.063148781,0.536132813,0.149902344,0.290130615,0.09749347,0.601470715,0.551757813,0.319263458,0.252253699,1.161162562,1.030029297,0.328918457,0.184904256,0.463790768,0.857177734,117.9394531,10.67912437,118.8605957,10.23626414,120.9858398,10.03583884,34.07845569,0.885153716,0.048656105,0.223194002,2
4998,0.166015625,0.229156494,0.02747794,-0.795736433,0.264648438,0.048583984,0.115268707,0.041590026,1.063019167,0.239013672,0.188018799,0.096956949,0.330868024,0.462158203,0.175891876,0.07392073,0.094799388,0.337646484,172.5964355,5.221413709,172.9729004,5.191075386,170.4509277,4.889255411,9.543255149,0.90299432,0.110953085,0.457429176,2
4999,0.251953125,0.407058716,0.08407776,-0.318167896,0.558105469,0.089355469,0.24899292,0.094747261,0.683002275,0.503173828,0.275295258,0.151180174,0.364394833,0.613037109,0.323913574,0.212735496,0.337185312,0.746337891,117.9189453,11.01702218,118.6206055,10.60773437,120.635498,10.26255422,29.45351277,0.90591836,0.051966263,0.242703528,2
5000,0.117675781,0.172317505,0.029943448,-0.022291891,0.227783203,0.045410156,0.095714569,0.049195045,2.295678883,0.271972656,0.14655304,0.075103673,-0.027077193,0.28515625,0.146038055,0.074795248,0.394639276,0.340332031,130.0134277,5.263428267,130.3271484,4.996473881,130.9619141,5.146867851,6.894102143,0.904240446,0.151958571,0.525901485,2
5001,0.096435547,0.16853714,0.046946313,0.289929824,0.251464844,0.046875,0.092609406,0.045141906,2.046608444,0.237792969,0.144435883,0.073510221,0.03056079,0.307617188,0.159694672,0.092585525,0.733098871,0.413330078,179.4970703,3.212674973,180.7556152,3.219522467,179.0090332,3.175708343,15.51321472,0.815588221,0.144896506,0.494076285,2
5002,0.150146484,0.266765594,0.059497446,-0.06643811,0.390136719,0.076904297,0.165813446,0.066822271,0.766108482,0.323486328,0.213249207,0.1114839,0.573949787,0.506103516,0.217639923,0.124048155,0.093082163,0.469970703,165.0541992,6.406058834,166.1279297,6.273256824,164.0175781,5.864783637,17.75747492,0.874177362,0.083203635,0.35796519,2
5003,0.211425781,0.322185516,0.057761046,-0.42082902,0.411376953,0.112792969,0.170677185,0.051746506,1.803740438,0.346435547,0.269077301,0.148545144,0.520032378,0.660644531,0.229686737,0.08365371,-0.254813872,0.416992188,136.6550293,5.812238662,138.0891113,6.685244844,137.4199219,7.638112035,20.31937555,0.86626431,0.07786615,0.364730261,2
5004,0.190673828,0.25586319,0.032788223,0.037232082,0.330566406,0.070068359,0.144275665,0.04420061,0.660601363,0.263427734,0.194202423,0.116210841,0.55561751,0.510253906,0.191135406,0.104206194,0.575240196,0.433837891,115.963623,6.043049901,117.6147461,5.854645369,118.3920898,5.633290412,11.83945303,0.889534156,0.080962491,0.405664457,2
5005,0.225097656,0.326576233,0.058299282,-0.353275067,0.417480469,0.106201172,0.183712006,0.062601543,0.648659612,0.315429688,0.287704468,0.21617172,0.814318367,0.909667969,0.280315399,0.171937474,1.025557955,0.805908203,159.9931641,13.17759003,160.5927734,12.90712718,158.609375,12.1034663,18.83600935,0.949756237,0.073628143,0.33199172,2
5006,0.141601563,0.185462952,0.026573126,0.375544244,0.242919922,0.044433594,0.143539429,0.042473143,-0.197707958,0.250976563,0.168304443,0.129656196,1.486983476,0.601318359,0.176071167,0.100294068,0.663346914,0.425292969,161.1938477,4.877805807,164.1184082,5.278095675,161.6184082,5.706496692,8.765776565,0.886674243,0.076985487,0.370843062,2
5007,0.233154297,0.313175201,0.035747868,0.177170855,0.392333984,0.066894531,0.150009155,0.040743444,-0.271223283,0.228759766,0.230651855,0.113152826,-0.263879981,0.432861328,0.225288391,0.118491535,0.519802095,0.534667969,119.2490234,6.8547998,121.0102539,6.756391096,121.3413086,6.678272887,13.88140806,0.894226686,0.070013674,0.370562839,2
5008,0.209960938,0.286693573,0.044582613,0.076728707,0.374267578,0.076171875,0.148132324,0.05140617,1.28615648,0.332519531,0.216152191,0.133686161,0.819817288,0.666015625,0.226314545,0.12753431,0.200018466,0.474853516,121.2797852,6.606721657,123.1345215,6.364323141,123.5102539,6.178133088,14.01670072,0.889072293,0.075988776,0.373352379,2
5009,0.094238281,0.135250092,0.02530923,0.492996564,0.202148438,0.04296875,0.080570221,0.026970167,0.815754874,0.158691406,0.118255615,0.063757867,0.160642452,0.256347656,0.115280151,0.057507376,-0.101727858,0.220214844,176.2692871,3.079591034,178.0651855,3.236812014,177.9750977,2.945694188,4.159239969,0.867299332,0.117376776,0.517179037,2
5010,0.096435547,0.16853714,0.046946313,0.289929824,0.251464844,0.046875,0.092609406,0.045141906,2.046608444,0.237792969,0.144435883,0.073510221,0.03056079,0.307617188,0.159694672,0.092585525,0.733098871,0.413330078,179.4970703,3.212674973,180.7556152,3.219522467,179.0090332,3.175708343,15.51321472,0.815588221,0.144896506,0.494076285,2
5011,0.322265625,0.423706055,0.071450365,0.631661477,0.586425781,0.064208984,0.213340759,0.129002724,1.735642496,0.653320313,0.309307098,0.176882143,0.258215415,0.666748047,0.296302795,0.178031329,0.285195069,0.708984375,76.9309082,12.88041686,75.38647461,12.52206267,71.39550781,12.09588238,25.45579609,0.926617681,0.068141122,0.338152859,2
5012,0.184570313,0.257072449,0.032836006,0.005824863,0.334960938,0.099365234,0.164142609,0.048057716,0.528486591,0.264160156,0.20223999,0.12479543,0.56989455,0.513671875,0.213653564,0.142413864,1.078743617,0.664794922,109.140625,8.306050717,109.2470703,7.966175516,106.730957,7.923485331,9.856887952,0.935880794,0.088349305,0.388537783,2
5013,0.225097656,0.309833527,0.047562941,0.241881642,0.409423828,0.156982422,0.240570068,0.040957762,-0.25598075,0.322021484,0.264240265,0.139625835,0.610985847,0.640625,0.244701385,0.124906122,0.0715583,0.469726563,148.0515137,9.307519256,150.7697754,8.462028845,151.5083008,7.709535837,21.8198145,0.882497006,0.053789778,0.255572163,2
5014,0.210449219,0.279956818,0.047142333,1.292156793,0.435058594,0.103515625,0.193470001,0.050245261,0.260976239,0.311523438,0.20356369,0.121176285,0.939317481,0.581054688,0.23204422,0.146052244,0.917015183,0.674316406,155.078125,6.761546115,157.9973145,6.626270708,158.1982422,6.487085792,17.75747295,0.851604455,0.064272087,0.288306519,2
5015,0.186279297,0.302474976,0.074912206,0.296985146,0.452392578,0.142089844,0.253250122,0.091966593,1.77793938,0.583496094,0.250881195,0.128603309,0.111816492,0.513427734,0.26392746,0.171641014,0.656348626,0.759277344,147.2883301,8.831408159,150.0766602,8.467480427,150.6921387,8.024601864,25.21985032,0.856278488,0.055417829,0.25138354,2
